section,page_title,page_url,source_file,link_url,link_text,http_status,reason,wayback_url,wayback_timestamp,wayback_status
blog,August 1945: Hiroshima and Nagasaki,/nhec-blog/22461,blog/august-1945-hiroshima-and-nagasaki-22461.md,http://learning.blogs.nytimes.com/2008/10/27/hes-the-bomb/,He's the Bomb!,404,HTTP 404; redirected to different domain: archive.nytimes.com,http://web.archive.org/web/20110416010258/http://learning.blogs.nytimes.com/2008/10/27/hes-the-bomb/,20110416010258,found
blog,August 1945: Hiroshima and Nagasaki,/nhec-blog/22461,blog/august-1945-hiroshima-and-nagasaki-22461.md,http://edsitement.neh.gov/printable_lesson_plan.asp?id=657,Edsitement Lesson Plans for grades 9-12,404,HTTP 404,http://web.archive.org/web/20101013001008/http://edsitement.neh.gov//printable_lesson_plan.asp?id=657,20101013001008,found
blog,Black Americans in Congress,/nhec-blog/19983,blog/black-americans-in-congress-19983.md,http://baic.house.gov/,Black Americans in Congress,CONN_ERROR,Connection failed (site may be down),http://web.archive.org/web/20121211213634/http://baic.house.gov/,20121211213634,found
blog,Black Americans in Congress,/nhec-blog/19983,blog/black-americans-in-congress-19983.md,http://baic.house.gov/education/,Educational Resources,CONN_ERROR,Connection failed (site may be down),http://web.archive.org/web/20121211222923/http://baic.house.gov/education/,20121211222923,found
blog,"Bookmark This! America, the Story of Us on History Channel",/nhec-blog/23967,blog/bookmark-this-america-the-story-of-us-on-history-channel-23967.md,http://www.history.com/shows/america-the-story-of-us/articles/about-america-the-story-of-us,Articles,404,HTTP 404,http://web.archive.org/web/20130430231817/http://www.history.com/shows/america-the-story-of-us/articles/about-america-the-story-of-us,20130430231817,found
blog,"Bookmark This! America, the Story of Us on History Channel",/nhec-blog/23967,blog/bookmark-this-america-the-story-of-us-on-history-channel-23967.md,http://www.history.com/shows/america-the-story-of-us/interactives/quiz,Ultimate History Quiz,404,HTTP 404,http://web.archive.org/web/20130513072333/http://www.history.com/shows/america-the-story-of-us/interactives/quiz,20130513072333,found
blog,Bookmark This! Beneath the Surface of Wikipedia,/nhec-blog/22028,blog/bookmark-this-beneath-the-surface-of-wikipedia-22028.md,http://chronicle.com/wiredcampus/article/1328/wikipedia-founder-discourages-academic-use-of-his-creation,"a caution from Wikipedia founder, Jimmy Wales",404,HTTP 404,http://web.archive.org/web/20220925200634/https://www.chronicle.com/wiredcampus/article/1328/wikipedia-founder-discourages-academic-use-of-his-creation,20220925200634,found
blog,Bookmark This! Beneath the Surface of Wikipedia,/nhec-blog/22028,blog/bookmark-this-beneath-the-surface-of-wikipedia-22028.md,http://clioweb.org/2009/04/05/assigning-wikipedia-in-a-us-history-survey/,Assigning Wikipedia in a US History Survey,CONN_ERROR,Connection failed (site may be down),http://web.archive.org/web/20160808235801/http://clioweb.org/2009/04/05/assigning-wikipedia-in-a-us-history-survey/,20160808235801,found
blog,Bookmark This! Blogs for History Teachers Worth a Visit,/nhec-blog/22442,blog/bookmark-this-blogs-for-history-teachers-worth-a-visit-22442.md,http://thinkinginmind.blogspot.com/,Thinking in Mind,404,HTTP 404,http://web.archive.org/web/20180721144547/http://thinkinginmind.blogspot.com/,20180721144547,found
blog,Bookmark This! Blogs for History Teachers Worth a Visit,/nhec-blog/22442,blog/bookmark-this-blogs-for-history-teachers-worth-a-visit-22442.md,http://www.thinkinginmind.com/cigar-box-project/,Cigar Box Project,CONN_ERROR,Connection failed (site may be down),,,not_archived
blog,Bookmark This! Contests for Students and Teachers,/nhec-blog/23710,blog/bookmark-this-contests-for-students-and-teachers-23710.md,http://www.preserveamerica.gov/,Preserve America,CONN_ERROR,Connection failed (site may be down),http://web.archive.org/web/20180707091606/http://www.preserveamerica.gov:80/,20180707091606,found
blog,Bookmark This! Contests for Students and Teachers,/nhec-blog/23710,blog/bookmark-this-contests-for-students-and-teachers-23710.md,http://www.lead-america.org/conferences/nls/nls_hs.asp,*Lead*America's National Leadership Summit,404,HTTP 404,http://web.archive.org/web/20130616202035/http://www.lead-america.org/conferences/nls/nls_hs.asp,20130616202035,found
blog,Bookmark This! New and Improved Websites and Lesson Plans,/nhec-blog/22466,blog/bookmark-this-new-and-improved-websites-and-lesson-plans-22466.md,http://153.9.241.55/atlanticworld/afterslavery/index.html,After Slavery Project,CONN_ERROR,Connection failed (site may be down),http://web.archive.org/web/20130905165822/http://153.9.241.55:80/atlanticworld/afterslavery/index.html,20130905165822,found
blog,Bookmark This! New and Improved Websites and Lesson Plans,/nhec-blog/22466,blog/bookmark-this-new-and-improved-websites-and-lesson-plans-22466.md,http://153.9.241.55/atlanticworld/afterslavery/units.html,Online Classroom,CONN_ERROR,Connection failed (site may be down),http://web.archive.org/web/20120724043319/http://153.9.241.55/atlanticworld/afterslavery/units.html,20120724043319,found
blog,Bookmark This! New and Improved Websites and Lesson Plans,/nhec-blog/22466,blog/bookmark-this-new-and-improved-websites-and-lesson-plans-22466.md,http://153.9.241.55/atlanticworld/afterslavery/chapter2.html,Freed Slaves Mobilize,CONN_ERROR,Connection failed (site may be down),,,not_archived
blog,Bookmark This! New and Improved Websites and Lesson Plans,/nhec-blog/22466,blog/bookmark-this-new-and-improved-websites-and-lesson-plans-22466.md,http://www.edsitement.neh.gov,EDSITEment,CONN_ERROR,Connection failed (site may be down),http://web.archive.org/web/20251201180321/https://edsitement.neh.gov/,20251201180321,found
blog,Bookmark This! Our Courts Especially for Middle School Students,/nhec-blog/22482,blog/bookmark-this-our-courts-especially-for-middle-school-students-22482.md,http://www.icivics.org/subject/constitution-and-bill-rights,U.S. Constitution and U.S Bill of Rights,404,HTTP 404; redirected to different domain: vision.icivics.org:443,http://web.archive.org/web/20160404081525/https://www.icivics.org/subject/constitution-and-bill-rights,20160404081525,found
blog,Bookmark This! Our Courts Especially for Middle School Students,/nhec-blog/22482,blog/bookmark-this-our-courts-especially-for-middle-school-students-22482.md,http://www.icivics.org/learn-about-civics/talk-to-the-justice,contact Justice O'Connor,404,HTTP 404; redirected to different domain: vision.icivics.org:443,http://web.archive.org/web/20121104105832/http://www.icivics.org:80/learn-about-civics/talk-to-the-justice,20121104105832,found
blog,Bookmark This! Resources for Movie Friday,/nhec-blog/21892,blog/bookmark-this-resources-for-movie-friday-21892.md,http://ahivfree.alexanderstreet.com/,American History in Video,504,HTTP 504,http://web.archive.org/web/20100523133628/http://ahivfree.alexanderstreet.com:80/,20100523133628,found
blog,Bookmark This! Resources for Movie Friday,/nhec-blog/21892,blog/bookmark-this-resources-for-movie-friday-21892.md,http://www.public.resource.org,Public.Resource.org,CONN_ERROR,Connection failed (site may be down),http://web.archive.org/web/20260611042448/https://public.resource.org/,20260611042448,found
blog,Bookmark This! Teacher Resources at the Library of Congress,/nhec-blog/22366,blog/bookmark-this-teacher-resources-at-the-library-of-congress-22366.md,http://www.loc.gov/teachers/professionaldevelopment/tpsdirect/pdplanbuilder/,Professional Development Plan Builder,404,HTTP 404,http://web.archive.org/web/20150209235117/http://www.loc.gov:80/teachers/professionaldevelopment/tpsdirect/pdplanbuilder/,20150209235117,found
blog,Bookmark This! Teacher Resources at the Library of Congress,/nhec-blog/22366,blog/bookmark-this-teacher-resources-at-the-library-of-congress-22366.md,http://www.loc.gov/teachers/classroommaterials/themes/,Themed Resources,404,HTTP 404,http://web.archive.org/web/20190720064209/http://www.loc.gov/teachers/classroommaterials/themes/,20190720064209,found
blog,Bookmark This! Teacher Resources at the Library of Congress,/nhec-blog/22366,blog/bookmark-this-teacher-resources-at-the-library-of-congress-22366.md,http://www.loc.gov/teachers/classroommaterials/themes/great-depression/,The Great Depression,404,HTTP 404,http://web.archive.org/web/20200801034402/http://www.loc.gov:80/teachers/classroommaterials/themes/great-depression/,20200801034402,found
blog,Bookmark This! Teacher Resources at the Library of Congress,/nhec-blog/22366,blog/bookmark-this-teacher-resources-at-the-library-of-congress-22366.md,http://www.loc.gov/teachers/classroommaterials/themes/labor/,Labor,404,HTTP 404,http://web.archive.org/web/20200804151813/http://www.loc.gov/teachers/classroommaterials/themes/labor/,20200804151813,found
blog,Bookmark This! Teacher Resources at the Library of Congress,/nhec-blog/22366,blog/bookmark-this-teacher-resources-at-the-library-of-congress-22366.md,http://www.loc.gov/teachers/classroommaterials/themes/immigration/,Immigration,404,HTTP 404,http://web.archive.org/web/20200813125534/http://www.loc.gov/teachers/classroommaterials/themes/immigration/,20200813125534,found
blog,"Bookmark This! Teachers, Teens, and Technology",/nhec-blog/24065,blog/bookmark-this-teachers-teens-and-technology-24065.md,http://www.eschoolnews.com/2010/05/05/survey-reveals-gaps-in-school-technology-perceptions/2/?,Survey reveals gaps in school technology perceptions,404,HTTP 404,http://web.archive.org/web/20210507193027/https://www.eschoolnews.com/2010/05/05/survey-reveals-gaps-in-school-technology-perceptions/2/,20210507193027,found
blog,Bookmark This! Virtual Fieldtrips,/nhec-blog/22950,blog/bookmark-this-virtual-fieldtrips-22950.md,http://www.history.org/history/teaching/eft//,Electronic Field Trips,404,HTTP 404,,,not_archived
blog,Bookmark This! Virtual Fieldtrips,/nhec-blog/22950,blog/bookmark-this-virtual-fieldtrips-22950.md,http://www.history.org/history/teaching/eft//explore.cfm,Explore the Field Trip,404,HTTP 404,http://web.archive.org/web/20161201105203/http://history.org/history/teaching/eft/explore.cfm/,20161201105203,found
blog,Bookmark This! World War II Interactive Collection: Free From Footnote (December only),/nhec-blog/23632,blog/bookmark-this-world-war-ii-interactive-collection-free-from-footnote-december-only-23632.md,http://go.fold3.com/arizona_memorial/,USS Arizona Memorial,404,HTTP 404; redirected to different domain: fold3.com,http://web.archive.org/web/20230609040740/https://go.fold3.com/arizona_memorial,20230609040740,found
blog,Bookmark This! World War II Interactive Collection: Free From Footnote (December only),/nhec-blog/23632,blog/bookmark-this-world-war-ii-interactive-collection-free-from-footnote-december-only-23632.md,http://www.fold3.com/documents/26149246/japanese_air_target_analyses/?xid=605,Japanese Air Target Analysis,404,HTTP 404,http://web.archive.org/web/20151001225309/https://www.fold3.com/documents/26149246/japanese_air_target_analyses/?xid=605,20151001225309,found
blog,Bookmark This! World War II Interactive Collection: Free From Footnote (December only),/nhec-blog/23632,blog/bookmark-this-world-war-ii-interactive-collection-free-from-footnote-december-only-23632.md,http://www.fold3.com/documents/27412754/wwii_jag_case_files_pacific_army/?xid=605,Army JAG Case Files,404,HTTP 404,http://web.archive.org/web/20150926190205/https://www.fold3.com/documents/27412754/wwii_jag_case_files_pacific_army/?xid=605,20150926190205,found
blog,Bookmark This! World War II Interactive Collection: Free From Footnote (December only),/nhec-blog/23632,blog/bookmark-this-world-war-ii-interactive-collection-free-from-footnote-december-only-23632.md,http://www.fold3.com/documents/27406108/wwii_jag_case_files_pacific_navy/?xid=605,Navy JAG Case Files,404,HTTP 404,,,not_archived
blog,Bookmark This! World War II Interactive Collection: Free From Footnote (December only),/nhec-blog/23632,blog/bookmark-this-world-war-ii-interactive-collection-free-from-footnote-december-only-23632.md,http://www.fold3.com/documents/27399785/wwii_naval_press_clippings/?xid=605,Naval Press Clippings,404,HTTP 404,,,not_archived
blog,Bookmark This! World War II Interactive Collection: Free From Footnote (December only),/nhec-blog/23632,blog/bookmark-this-world-war-ii-interactive-collection-free-from-footnote-december-only-23632.md,http://www.fold3.com/documents/27508460/wwii_allied_military_conferences/?xid=605,Allied Military Conferences,404,HTTP 404,,,not_archived
blog,Bookmark This! World War II Interactive Collection: Free From Footnote (December only),/nhec-blog/23632,blog/bookmark-this-world-war-ii-interactive-collection-free-from-footnote-december-only-23632.md,http://go.fold3.com/wwii_heropages/?xid=605,creating or contributing to Hero Pages,404,HTTP 404; redirected to different domain: fold3.com,http://web.archive.org/web/20150921204420/https://go.fold3.com/wwii_heropages/?xid=605,20150921204420,found
blog,Bookmark This! World War II Interactive Collection: Free From Footnote (December only),/nhec-blog/23632,blog/bookmark-this-world-war-ii-interactive-collection-free-from-footnote-december-only-23632.md,http://go.fold3.com/nara/,Mathew Brady Collection of Civil War Photographs and Papers of the Continental Congress,404,HTTP 404; redirected to different domain: fold3.com,http://web.archive.org/web/20230609034720/https://go.fold3.com/nara,20230609034720,found
blog,Bringing National Parks into the Classroom,/nhec-blog/19549,blog/bringing-national-parks-into-the-classroom-19549.md,http://www.webrangers.us/index.cfm,Web Rangers,404,HTTP 404,http://web.archive.org/web/20230206135919/http://www.webrangers.us/index.cfm,20230206135919,found
blog,Bringing Primary Sources into the Classroom,/nhec-blog/23898,blog/bringing-primary-sources-into-the-classroom-23898.md,http://web.wm.edu/hsi/cases/boston/boston_preview.html,Boston Massacre,404,HTTP 404; redirected to different domain: eb.wm.edu:443,http://web.archive.org/web/20160622163309/http://web.wm.edu:80/hsi/cases/boston/boston_preview.html,20160622163309,found
blog,Bringing Primary Sources into the Classroom,/nhec-blog/23898,blog/bringing-primary-sources-into-the-classroom-23898.md,http://web.wm.edu/hsi/cases/segregation/segregation_preview.html,School Desegregation,404,HTTP 404; redirected to different domain: eb.wm.edu:443,http://web.archive.org/web/20160714155152/http://web.wm.edu:80/hsi/cases/segregation/segregation_preview.html,20160714155152,found
