section,page_title,page_url,source_file,link_url,link_text
best-practices,Primary Source Sets on the Web,/best-practices/using-primary-sources/24490,best-practices/using-primary-sources/primary-source-sets-on-the-web-24490.md,http://sheg.stanford.edu/?q=node/45,Reading Like a Historian Curriculum
best-practices,Primary Source Sets on the Web,/best-practices/using-primary-sources/24490,best-practices/using-primary-sources/primary-source-sets-on-the-web-24490.md,http://nationalhumanitiescenter.org/tserve/tserve.htm,TeacherServe
best-practices,Primary Sources: What Are They?,/best-practices/using-primary-sources/19079,best-practices/using-primary-sources/primary-sources-what-are-they-19079.md,https://www.nhd.org,"National History Day,"
best-practices,SCIM-C: Historical Source Analysis,/best-practices/using-primary-sources/23513,best-practices/using-primary-sources/scim-c-historical-source-analysis-23513.md,http://www.historicalinquiry.com,Historical Inquiry
best-practices,SCIM-C: Historical Source Analysis,/best-practices/using-primary-sources/23513,best-practices/using-primary-sources/scim-c-historical-source-analysis-23513.md,http://www.historicalinquiry.com/scim/index.cfm,section
best-practices,SCIM-C: Historical Source Analysis,/best-practices/using-primary-sources/23513,best-practices/using-primary-sources/scim-c-historical-source-analysis-23513.md,http://www.historicalinquiry.com/,*Historical Inquiry: Scaffolding Wise Practices in the History Classroom*
best-practices,Secondary Sources: What Are They?,/best-practices/using-primary-sources/19080,best-practices/using-primary-sources/secondary-sources-what-are-they-19080.md,http://www.nationalhistoryday.org/,"National History Day,"
best-practices,Teaching with Historic Places,/best-practices/using-primary-sources/22432,best-practices/using-primary-sources/teaching-with-historic-places-22432.md,http://www.nps.gov/,National Park Service
best-practices,Teaching with Historic Places,/best-practices/using-primary-sources/22432,best-practices/using-primary-sources/teaching-with-historic-places-22432.md,http://www.nps.gov/history/NR/twhp/,Teaching with Historic Places
best-practices,Teaching with Museum Collections,/best-practices/using-primary-sources/19435,best-practices/using-primary-sources/teaching-with-museum-collections-19435.md,http://www.nps.gov/index.htm,National Park Service
best-practices,Teaching with Museum Collections,/best-practices/using-primary-sources/19435,best-practices/using-primary-sources/teaching-with-museum-collections-19435.md,http://www.nps.gov/history/museum/tmc/index.htm,Teaching With Museum Collections
best-practices,Teaching with Museum Collections,/best-practices/using-primary-sources/19435,best-practices/using-primary-sources/teaching-with-museum-collections-19435.md,http://www.nps.gov/history/museum/tmc/tmc_links.html,Lesson plans
best-practices,Teaching with Museum Collections,/best-practices/using-primary-sources/19435,best-practices/using-primary-sources/teaching-with-museum-collections-19435.md,http://www.nps.gov/history/museum/tmc/docs/How_to_Read_an_Object.pdf,worksheet
best-practices,Teaching with Museum Collections,/best-practices/using-primary-sources/19435,best-practices/using-primary-sources/teaching-with-museum-collections-19435.md,http://www.nps.gov/history/museum/tmc/docs/How_to_Read_a_Photo.pdf,worksheet
best-practices,The Civil War in Art: Teaching and Learning Through Chicago Collections,/best-practices/using-primary-sources/25742,best-practices/using-primary-sources/the-civil-war-in-art-teaching-and-learning-through-chicago-collections-25742.md,http://www.civilwarinart.org/,The Civil War in Art: Teaching and Learning Through Chicago Collections
best-practices,The Civil War in Art: Teaching and Learning Through Chicago Collections,/best-practices/using-primary-sources/25742,best-practices/using-primary-sources/the-civil-war-in-art-teaching-and-learning-through-chicago-collections-25742.md,http://www.civilwarinart.org/lessonplans/CWIA_Teaching_with_Art.pdf,art analysis guide
best-practices,The Civil War in Art: Teaching and Learning Through Chicago Collections,/best-practices/using-primary-sources/25742,best-practices/using-primary-sources/the-civil-war-in-art-teaching-and-learning-through-chicago-collections-25742.md,https://www.terraamericanart.org/what-we-offer/american-art-resources/terra-teacher-lab/,TERRA Foundation for American Art
best-practices,The Civil War in Art: Teaching and Learning Through Chicago Collections,/best-practices/using-primary-sources/25742,best-practices/using-primary-sources/the-civil-war-in-art-teaching-and-learning-through-chicago-collections-25742.md,http://www.civilwarinart.org/lessonplans/CWIA_ICEAGE_Questions_to_consider.pdf,primary source analysis
best-practices,The Thomas Jefferson Building: Secret Messages,/best-practices/using-primary-sources/25774,best-practices/using-primary-sources/the-thomas-jefferson-building-secret-messages-25774.md,http://www.loc.gov/teachers/classroommaterials/presentationsandactivities/jefferson.html,*The Thomas Jefferson Building: Secret Messages*
best-practices,The Thomas Jefferson Building: Secret Messages,/best-practices/using-primary-sources/25774,best-practices/using-primary-sources/the-thomas-jefferson-building-secret-messages-25774.md,http://blogs.loc.gov/teachers/2012/11/the-thomas-jefferson-building-exploring-symbolism-and-purpose/,blog entry
best-practices,Thinking Like a Historian,/best-practices/using-primary-sources/25226,best-practices/using-primary-sources/thinking-like-a-historian-25226.md,http://www.uww.edu/cls/history/for-teachers,video
best-practices,Why Historical Thinking Matters,/best-practices/using-primary-sources/24529,best-practices/using-primary-sources/why-historical-thinking-matters-24529.md,http://historicalthinkingmatters.org/why/,this Flash movie
blog,150 Years Ago Today...,/nhec-blog/24465,blog/150-years-ago-today-24465.md,http://www.archives.state.al.us/BA/,Alabama
blog,150 Years Ago Today...,/nhec-blog/24465,blog/150-years-ago-today-24465.md,http://www.arkansascivilwar150.com/,Arkansas
blog,150 Years Ago Today...,/nhec-blog/24465,blog/150-years-ago-today-24465.md,http://finalsite.ccsu.edu/page.cfm?p=2296,Connecticut
blog,150 Years Ago Today...,/nhec-blog/24465,blog/150-years-ago-today-24465.md,http://heritage.delaware.gov/,Delaware
blog,150 Years Ago Today...,/nhec-blog/24465,blog/150-years-ago-today-24465.md,http://gacivilwar.org/,Georgia
blog,150 Years Ago Today...,/nhec-blog/24465,blog/150-years-ago-today-24465.md,http://www.in.gov/history/INCivilWar.htm,Indiana
blog,150 Years Ago Today...,/nhec-blog/24465,blog/150-years-ago-today-24465.md,http://www.iowahistory.org/museum/civil-war-150/index.html,Iowa
blog,150 Years Ago Today...,/nhec-blog/24465,blog/150-years-ago-today-24465.md,http://history.ky.gov/sub.php?pageid=132§ionid=5,Kentucky
blog,150 Years Ago Today...,/nhec-blog/24465,blog/150-years-ago-today-24465.md,http://www.maine.gov/civilwar/,Maine
blog,150 Years Ago Today...,/nhec-blog/24465,blog/150-years-ago-today-24465.md,http://mscivilwar150.com/,Mississippi
blog,150 Years Ago Today...,/nhec-blog/24465,blog/150-years-ago-today-24465.md,http://mocivilwar150.com/,Missouri
blog,150 Years Ago Today...,/nhec-blog/24465,blog/150-years-ago-today-24465.md,http://www.nycivilwar150.org/,New York
blog,150 Years Ago Today...,/nhec-blog/24465,blog/150-years-ago-today-24465.md,http://www.nccivilwar150.com/,North Carolina
blog,150 Years Ago Today...,/nhec-blog/24465,blog/150-years-ago-today-24465.md,http://www.ohiocivilwar150.org/,Ohio
blog,150 Years Ago Today...,/nhec-blog/24465,blog/150-years-ago-today-24465.md,http://www.okcivilwar.org/,Oklahoma
blog,150 Years Ago Today...,/nhec-blog/24465,blog/150-years-ago-today-24465.md,http://www.pacivilwar150.com/,Pennsylvania
blog,150 Years Ago Today...,/nhec-blog/24465,blog/150-years-ago-today-24465.md,http://sc150civilwar.palmettohistory.org/,South Carolina
blog,150 Years Ago Today...,/nhec-blog/24465,blog/150-years-ago-today-24465.md,http://www.tnvacation.com/civil-war/,Tennessee
blog,150 Years Ago Today...,/nhec-blog/24465,blog/150-years-ago-today-24465.md,http://www.vermontvacation.com/discover%20vermont/arts%20and%20heritage/civil%20war%20sesquicentennial.aspx,Vermont
blog,150 Years Ago Today...,/nhec-blog/24465,blog/150-years-ago-today-24465.md,http://www.virginiacivilwar.org/,Virginia
blog,150 Years Ago Today...,/nhec-blog/24465,blog/150-years-ago-today-24465.md,http://www.civilwar150.wv.gov/Pages/default.aspx,West Virginia
blog,150 Years Ago Today...,/nhec-blog/24465,blog/150-years-ago-today-24465.md,http://www.civilwarwisconsin.com/,Wisconsin
blog,2009 Horizon Report: Emerging Technologies in Higher Education,/nhec-blog/20712,blog/2009-horizon-report-emerging-technologies-in-higher-education-20712.md,http://www.nmc.org/,New Media Consortium
blog,2009 Horizon Report: Emerging Technologies in Higher Education,/nhec-blog/20712,blog/2009-horizon-report-emerging-technologies-in-higher-education-20712.md,http://www.educause.edu/eli,Educause Learning Initiative
blog,2009 Horizon Report: Emerging Technologies in Higher Education,/nhec-blog/20712,blog/2009-horizon-report-emerging-technologies-in-higher-education-20712.md,http://wp.nmc.org/horizon2009/,*Horizon Report*
blog,2009 Horizon Report: Emerging Technologies in Higher Education,/nhec-blog/20712,blog/2009-horizon-report-emerging-technologies-in-higher-education-20712.md,http://horizon.nmc.org/wiki/Main_Page,The Horizon Project Wiki
blog,236 Years Since the Boston Tea Party,/nhec-blog/23603,blog/236-years-since-the-boston-tea-party-23603.md,http://edsitement.neh.gov/lesson-plan/boston-tea-party-costume-optional,The Boston Tea Party: Costume Optional?
blog,236 Years Since the Boston Tea Party,/nhec-blog/23603,blog/236-years-since-the-boston-tea-party-23603.md,http://www2.lib.virginia.edu/exhibits/sixties/,protest movements of the 1960s
blog,236 Years Since the Boston Tea Party,/nhec-blog/23603,blog/236-years-since-the-boston-tea-party-23603.md,http://www.masshist.org/,Massachusetts Historical Society
blog,236 Years Since the Boston Tea Party,/nhec-blog/23603,blog/236-years-since-the-boston-tea-party-23603.md,http://www.masshist.org/revolution/,The Coming of the American Revolution
blog,236 Years Since the Boston Tea Party,/nhec-blog/23603,blog/236-years-since-the-boston-tea-party-23603.md,http://www.masshist.org/revolution/teaparty.php,The Boston Tea Party
blog,236 Years Since the Boston Tea Party,/nhec-blog/23603,blog/236-years-since-the-boston-tea-party-23603.md,http://www.masshist.org/revolution/teachers/lessons.php,Lessons
blog,236 Years Since the Boston Tea Party,/nhec-blog/23603,blog/236-years-since-the-boston-tea-party-23603.md,http://www.masshist.org/revolution/teachers/lessons/lesson_concept_4a.php,Conflict and Compromise
blog,236 Years Since the Boston Tea Party,/nhec-blog/23603,blog/236-years-since-the-boston-tea-party-23603.md,http://en.wikipedia.org/wiki/List_of_Tea_Party_protests,throughout the year
blog,236 Years Since the Boston Tea Party,/nhec-blog/23603,blog/236-years-since-the-boston-tea-party-23603.md,http://www.common-place.org,Common-Place
blog,236 Years Since the Boston Tea Party,/nhec-blog/23603,blog/236-years-since-the-boston-tea-party-23603.md,http://www.common-place.org/pasley/?p=1448,links to diverse commentary and background materials
blog,236 Years Since the Boston Tea Party,/nhec-blog/23603,blog/236-years-since-the-boston-tea-party-23603.md,http://www.common-place.org/pasley/?p=1420,the symbolic adaptation of the tea party analogy
blog,236 Years Since the Boston Tea Party,/nhec-blog/23603,blog/236-years-since-the-boston-tea-party-23603.md,http://www.common-place.org/pasley/?p=1432,another entry
blog,236 Years Since the Boston Tea Party,/nhec-blog/23603,blog/236-years-since-the-boston-tea-party-23603.md,http://hnn.us/articles/94858.html,*The Tea Party in Politics: Why the Event in Boston Harbor Keeps on Appealing to Conservatives*
blog,236 Years Since the Boston Tea Party,/nhec-blog/23603,blog/236-years-since-the-boston-tea-party-23603.md,http://hnn.us/articles/96554.html,*The Tea Party's Appeal Across the Political Spectrum*
blog,236 Years Since the Boston Tea Party,/nhec-blog/23603,blog/236-years-since-the-boston-tea-party-23603.md,http://dev.forum-network.org/lecture/samuel-adams-paul-revere-and-body-people,"Charles Bahne, writer, historian and tour guide tells the story of events before, during, and after the tea party using artifacts and historic sites to illustrate.

[Sam Adams, Paul Revere and ""The Body of the People"""
blog,236 Years Since the Boston Tea Party,/nhec-blog/23603,blog/236-years-since-the-boston-tea-party-23603.md,http://forum-network.org/lecture/tea-sea-moonlit-drama-boston-tea-party,Tea at Sea: Moonlit Drama of the Boston Tea Party
blog,"A Day On, Not a Day Off",/nhec-blog/24456,blog/a-day-on-not-a-day-off-24456.md,http://www.thekingcenter.org/king-holiday,King Center
blog,"A Day On, Not a Day Off",/nhec-blog/24456,blog/a-day-on-not-a-day-off-24456.md,http://www.serve.gov/index.asp,United We Serve
blog,"A Day On, Not a Day Off",/nhec-blog/24456,blog/a-day-on-not-a-day-off-24456.md,http://mlkday.gov/,website
blog,"A Day On, Not a Day Off",/nhec-blog/24456,blog/a-day-on-not-a-day-off-24456.md,http://mlkday.gov/plan/actionguides/,Action Guides
