section,page_title,page_url,source_file,link_url,link_text,link_kind,doc_heading,in_bibliography,in_caption,http_status,final_url,redirect_kind,remote_title,broken_category,bucket,bulk_delete_candidate,confidence,suggested_action,wayback_url,wayback_status
blog,The People Speak: To Zinn or Not to Zinn,/nhec-blog/23675,blog/the-people-speak-to-zinn-or-not-to-zinn-23675.md,http://www.historyisaweapon.com/,History is a Weapon,hyperlink,,False,False,200,http://www.historyisaweapon.com/,none,History Is A Weapon,live,none,False,high,ok,,
blog,The People Speak: To Zinn or Not to Zinn,/nhec-blog/23675,blog/the-people-speak-to-zinn-or-not-to-zinn-23675.md,http://hnn.us/articles/1493.html,"Daniel Flynn, executive director of Accuracy in Academia",hyperlink,,False,False,200,https://www.hnn.us/article/howard-zinns-biased-history,benign,Howard Zinn's Biased History — History News Network,live,none,False,high,ok,,
blog,The People Speak: To Zinn or Not to Zinn,/nhec-blog/23675,blog/the-people-speak-to-zinn-or-not-to-zinn-23675.md,http://hnn.us/articles/58544.html,Public historian Larry Dewitt,hyperlink,,False,False,200,https://www.hnn.us/article/howard-zinn-the-historian-as-don-quixote,benign,Howard Zinn:  The Historian as Don Quixote — History News Network,live,none,False,high,ok,,
blog,The People Speak: To Zinn or Not to Zinn,/nhec-blog/23675,blog/the-people-speak-to-zinn-or-not-to-zinn-23675.md,http://www.nytimes.com,*New York Times*,hyperlink,,False,False,200,https://www.nytimes.com/,benign,"The New York Times - Breaking News, US News, World News and Videos",live,none,False,high,ok,,
blog,The People Speak: To Zinn or Not to Zinn,/nhec-blog/23675,blog/the-people-speak-to-zinn-or-not-to-zinn-23675.md,http://zinnedproject.org/,Teaching a People's History,hyperlink,,False,False,200,https://www.zinnedproject.org/,benign,Teaching People's History | The Zinn Education Project,live,none,False,high,ok,,
blog,The People Speak: To Zinn or Not to Zinn,/nhec-blog/23675,blog/the-people-speak-to-zinn-or-not-to-zinn-23675.md,http://www.teachingforchange.org/,Teaching for Change,hyperlink,,False,False,200,https://www.teachingforchange.org/,benign,Teaching for Change - Teaching for Change,live,none,False,high,ok,,
blog,"The Smithsonian Commons: Vast, Findable, Shareable, Free",/nhec-blog/24112,blog/the-smithsonian-commons-vast-findable-shareable-free-24112.md,http://www.si.edu/commons/prototype/,beta website,hyperlink,,False,True,403,https://www.si.edu/commons/prototype/,benign,,blocked-unknown,caption_maybe,True,low,bulk-unlink,,
blog,"The Smithsonian Commons: Vast, Findable, Shareable, Free",/nhec-blog/24112,blog/the-smithsonian-commons-vast-findable-shareable-free-24112.md,http://www.flickr.com/commons?GXHC_gx_session_id_=6afecb2055a3c52c,Flickr Commons,hyperlink,,False,True,200,https://www.flickr.com/commons?GXHC_gx_session_id_=6afecb2055a3c52c,benign,The Commons | Flickr,live,caption_maybe,True,high,bulk-unlink,,
blog,"The Smithsonian Commons: Vast, Findable, Shareable, Free",/nhec-blog/24112,blog/the-smithsonian-commons-vast-findable-shareable-free-24112.md,http://www.archive.org/,Internet Archive,hyperlink,,False,True,200,http://archive.org/,benign,"Internet Archive: Digital Library of Free & Borrowable Texts, Movies, Music & Wayback Machine",live,caption_maybe,True,high,bulk-unlink,,
blog,"The Smithsonian Commons: Vast, Findable, Shareable, Free",/nhec-blog/24112,blog/the-smithsonian-commons-vast-findable-shareable-free-24112.md,http://www.si.edu/commons/prototype/vote-and-comment.html,form,hyperlink,,False,True,403,https://www.si.edu/commons/prototype/vote-and-comment.html,benign,,blocked-unknown,caption_maybe,True,low,bulk-unlink,,
blog,"The Smithsonian Commons: Vast, Findable, Shareable, Free",/nhec-blog/24112,blog/the-smithsonian-commons-vast-findable-shareable-free-24112.md,http://smithsonian20.typepad.com/blog/2010/06/smithsonian-commons-prototype.html,blog entry,hyperlink,,False,True,403,https://www.networksolutions.com/typepad?siteID=100&channelID=P99C100S653N0B5A1D0E0000V111,substantive,,blocked-unknown,caption_maybe,True,low,bulk-unlink,,
blog,The Supreme Court: Connections Between Past and Present,/nhec-blog/22244,blog/the-supreme-court-connections-between-past-and-present-22244.md,http://www.nytimes.com/2009/05/27/us/politics/27websotomayor.html?hp,Sotomayor,hyperlink,,False,False,403,http://www.nytimes.com/2009/05/27/us/politics/27websotomayor.html?hp,none,,blocked-unknown,none,False,low,needs-subjective-review,,
blog,The Supreme Court: Connections Between Past and Present,/nhec-blog/22244,blog/the-supreme-court-connections-between-past-and-present-22244.md,http://www.nytimes.com/2009/05/27/us/politics/27court.html?hp,first Hispanic justice,hyperlink,,False,False,403,http://www.nytimes.com/2009/05/27/us/politics/27court.html?hp,none,,blocked-unknown,none,False,low,needs-subjective-review,,
blog,The Supreme Court: Connections Between Past and Present,/nhec-blog/22244,blog/the-supreme-court-connections-between-past-and-present-22244.md,http://www.tnr.com,*The New Republic*,hyperlink,,False,False,200,https://newrepublic.com/,substantive,The New Republic,C-candidate,none,False,medium,needs-subjective-review,,not_archived
blog,The Supreme Court: Connections Between Past and Present,/nhec-blog/22244,blog/the-supreme-court-connections-between-past-and-present-22244.md,http://www.tnr.com/article/politics/the-battle-ahead,sketches the likely arguments for and against,hyperlink,,False,False,200,https://newrepublic.com/article/61213/the-battle-ahead,substantive,The Battle Ahead | The New Republic,C-candidate,none,False,medium,needs-subjective-review,,not_archived
blog,The Supreme Court: Connections Between Past and Present,/nhec-blog/22244,blog/the-supreme-court-connections-between-past-and-present-22244.md,http://documents.nytimes.com/selected-cases-of-judge-sonia-sotomayor#p=1,sample cases,hyperlink,,False,False,200,https://www.nytimes.com/interactive/projects/documents/selected-cases-of-judge-sonia-sotomayor#p=1,substantive,Selected Cases of Judge Sonia Sotomayor,C-candidate,none,False,medium,needs-subjective-review,,not_archived
blog,The Supreme Court: Connections Between Past and Present,/nhec-blog/22244,blog/the-supreme-court-connections-between-past-and-present-22244.md,http://www.uscourts.gov/Home.aspx,U.S. Courts,hyperlink,Teaching about the Supreme Court,False,False,403,https://www.uscourts.gov/us-courts-front-page,benign,,blocked-unknown,none,False,low,needs-subjective-review,,
blog,The Supreme Court: Connections Between Past and Present,/nhec-blog/22244,blog/the-supreme-court-connections-between-past-and-present-22244.md,http://en.wikipedia.org/wiki/United_States_courts_of_appeals,United States Courts of Appeals,hyperlink,Teaching about the Supreme Court,False,False,200,https://en.wikipedia.org/wiki/United_States_courts_of_appeals,benign,United States courts of appeals - Wikipedia,live,none,False,high,ok,,
blog,The Supreme Court: Connections Between Past and Present,/nhec-blog/22244,blog/the-supreme-court-connections-between-past-and-present-22244.md,http://hnn.us,History News Network (HNN),hyperlink,Teaching about the Supreme Court,False,False,200,https://www.hnn.us/,benign,History News Network,live,none,False,high,ok,,
blog,The Supreme Court: Connections Between Past and Present,/nhec-blog/22244,blog/the-supreme-court-connections-between-past-and-present-22244.md,http://hnn.us/articles/44018.html,why we need to understand the history of the Supreme Court,hyperlink,Teaching about the Supreme Court,False,False,200,https://www.hnn.us/article/is-the-history-of-the-us-supreme-court-essential,benign,Is the History of the U.S. Supreme Court Essential? — History News Network,live,none,False,high,ok,,
blog,The Supreme Court: Connections Between Past and Present,/nhec-blog/22244,blog/the-supreme-court-connections-between-past-and-present-22244.md,http://www.learner.org,Annenberg Media,hyperlink,Teaching about the Supreme Court,False,False,200,https://www.learner.org/,benign,Annenberg Learner - Annenberg Learner,live,none,False,high,ok,,
blog,The Supreme Court: Connections Between Past and Present,/nhec-blog/22244,blog/the-supreme-court-connections-between-past-and-present-22244.md,http://www.learner.org/resources/series173.html?pop=yes&pid=1919,Democracy in America,hyperlink,Teaching about the Supreme Court,False,False,404,https://www.learner.org/resources/series173.html?pop=yes&pid=1919,benign,,A,none,False,high,needs-subjective-review,,not_archived
blog,The Supreme Court: Connections Between Past and Present,/nhec-blog/22244,blog/the-supreme-court-connections-between-past-and-present-22244.md,http://web.archive.org/web/20191217080254/http://learner.org:80/courses/democracyinamerica/dia_9/,The Courts: Our Rule of Law,hyperlink,Teaching about the Supreme Court,False,False,,,none,,needs-human,none,False,low,ok,,
blog,The Supreme Court: Connections Between Past and Present,/nhec-blog/22244,blog/the-supreme-court-connections-between-past-and-present-22244.md,http://www.newyorklife.com/nyl/v/index.jsp?vgnextoid=228c1219a49d2210a2b3019d221024301cacRCRD,history of the Supreme Court,hyperlink,Teaching about the Supreme Court,False,False,403,http://www.newyorklife.com/nyl/v/index.jsp?vgnextoid=228c1219a49d2210a2b3019d221024301cacRCRD,none,,blocked-unknown,none,False,low,needs-subjective-review,,
blog,The Supreme Court: Connections Between Past and Present,/nhec-blog/22244,blog/the-supreme-court-connections-between-past-and-present-22244.md,http://www.pbs.org/wnet/supremecourt/,the PBS series on the Supreme Court,hyperlink,Teaching about the Supreme Court,False,False,403,https://www.thirteen.org/wnet/supremecourt/,substantive,,blocked-unknown,none,False,low,needs-subjective-review,,
blog,The Supreme Court: Connections Between Past and Present,/nhec-blog/22244,blog/the-supreme-court-connections-between-past-and-present-22244.md,http://www.supremecourthistory.org/,The Supreme Court Historical Society,hyperlink,Teaching about the Supreme Court,False,False,200,https://supremecourthistory.org/,benign,"Supreme Court Historical Society | Court History, Publications, Educational Resources",live,none,False,high,ok,,
blog,The Supreme Court: Connections Between Past and Present,/nhec-blog/22244,blog/the-supreme-court-connections-between-past-and-present-22244.md,http://www.streetlaw.org/en/landmark.aspx,Landmark Supreme Court Cases,hyperlink,Teaching about the Supreme Court,False,False,403,http://www.streetlaw.org/en/landmark.aspx,none,,blocked-unknown,none,False,low,needs-subjective-review,,
blog,The Supreme Court: Connections Between Past and Present,/nhec-blog/22244,blog/the-supreme-court-connections-between-past-and-present-22244.md,http://web.archive.org/web/20100311083654/http://web.archive.org/web/20100311083654/http://www.supremecourtus.gov/index.html,The Supreme Court's website,hyperlink,Teaching about the Supreme Court,False,False,,,none,,needs-human,none,False,low,ok,,
blog,Thinking Like a Historian: Rethinking History Instruction,/nhec-blog/19449,blog/thinking-like-a-historian-rethinking-history-instruction-19449.md,http://web.archive.org/web/20160308161242/http://www.uww.edu:80/cls/history/for-teachers,*Thinking Like a Historian: Rethinking History Instruction*,hyperlink,,False,False,,,none,,needs-human,none,False,low,ok,,
blog,Third Graders and Local History,/nhec-blog/22515,blog/third-graders-and-local-history-22515.md,http://oha.alexandriava.gov/bhrc/lessons/bh-lesson2.html#introduction,America's First Sit-Down Strike: The 1939 Alexandria Library Sit-In,hyperlink,,False,False,200,https://www.alexandriava.gov/Historic#introduction,substantive,"Historic Alexandria | City of Alexandria, VA",C-candidate,none,False,medium,needs-subjective-review,,
blog,Tonight's the Night: PBS Broadcasts We Shall Remain,/nhec-blog/21980,blog/tonights-the-night-pbs-broadcasts-we-shall-remain-21980.md,http://www.pbs.org/wgbh/amex/weshallremain/beyond_broadcast/teach_and_learn,Teaching Guides and Lesson Plans,hyperlink,,False,False,200,https://www.pbs.org/wgbh/americanexperience/,benign,American Experience | Official Site | PBS,live,none,False,high,ok,,
blog,Tonight's the Night: PBS Broadcasts We Shall Remain,/nhec-blog/21980,blog/tonights-the-night-pbs-broadcasts-we-shall-remain-21980.md,http://www.pbs.org/wgbh/amex/weshallremain/,"rich, interactive, and immersive series website",hyperlink,,False,False,200,https://www.pbs.org/wgbh/americanexperience/films/weshallremain/,benign,Watch We Shall Remain | American Experience | Official Site | PBS,live,none,False,high,ok,,
blog,Tonight's the Night: PBS Broadcasts We Shall Remain,/nhec-blog/21980,blog/tonights-the-night-pbs-broadcasts-we-shall-remain-21980.md,http://www.pbs.org/wgbh/amex/weshallremain/native_now/language,language,hyperlink,,False,False,200,https://www.pbs.org/wgbh/americanexperience/,benign,American Experience | Official Site | PBS,live,none,False,high,ok,,
blog,Tonight's the Night: PBS Broadcasts We Shall Remain,/nhec-blog/21980,blog/tonights-the-night-pbs-broadcasts-we-shall-remain-21980.md,http://www.pbs.org/wgbh/amex/weshallremain/native_now/sovereignty,sovereignty,hyperlink,,False,False,200,https://www.pbs.org/wgbh/americanexperience/,benign,American Experience | Official Site | PBS,live,none,False,high,ok,,
blog,Tonight's the Night: PBS Broadcasts We Shall Remain,/nhec-blog/21980,blog/tonights-the-night-pbs-broadcasts-we-shall-remain-21980.md,http://www.pbs.org/wgbh/amex/weshallremain/native_now/enterprise,enterprise,hyperlink,,False,False,200,https://www.pbs.org/wgbh/americanexperience/,benign,American Experience | Official Site | PBS,live,none,False,high,ok,,
blog,Tonight's the Night: PBS Broadcasts We Shall Remain,/nhec-blog/21980,blog/tonights-the-night-pbs-broadcasts-we-shall-remain-21980.md,http://web.archive.org/web/20130906181845/http://www.pbs.org/teachers/,PBS Teachers,hyperlink,,False,False,,,none,,needs-human,none,False,low,ok,,
blog,Tonight's the Night: PBS Broadcasts We Shall Remain,/nhec-blog/21980,blog/tonights-the-night-pbs-broadcasts-we-shall-remain-21980.md,http://web.archive.org/web/20130906181845/http://web.archive.org/web/20130307032722/http://www.pbs.org:80/teachers/blogs/2009/04/we_shall_remain_teaching_native_american_culture_within_american_history.html,discusses the program,hyperlink,,False,False,,,none,,needs-human,none,False,low,ok,,
blog,"Top Tens, or ""Best Sites for...""",/nhec-blog/24068,blog/top-tens-or-best-sites-for-24068.md,http://larryferlazzo.edublogs.org/about/my-best-of-series/,My Best Of Series,hyperlink,,False,False,200,https://larryferlazzo.edublogs.org/about/my-best-of-series/,benign,My Best of series | Larry Ferlazzo's Websites of the Day...,live,none,False,high,ok,,
blog,"Top Tens, or ""Best Sites for...""",/nhec-blog/24068,blog/top-tens-or-best-sites-for-24068.md,http://web.archive.org/web/20180420125057/http://web.archive.org/web/20180420125057/http://mrssmoke.onsugar.com/,Making Teachers Nerdy,hyperlink,,False,False,,,none,,needs-human,none,False,low,ok,,
blog,"Top Tens, or ""Best Sites for...""",/nhec-blog/24068,blog/top-tens-or-best-sites-for-24068.md,http://cyber-kap.blogspot.com/2010/05/top-10-sites-for-brainstormingmind.html,Top Ten Sites for Brainstorming/Mind Mapping,hyperlink,,False,False,200,http://cyber-kap.blogspot.com/2010/05/top-10-sites-for-brainstormingmind.html,none,Technology Tidbits: Thoughts of a Cyber Hero: Top 10 Sites for Brainstorming/Mind Mapping,live,none,False,high,ok,,
blog,"Top Tens, or ""Best Sites for...""",/nhec-blog/24068,blog/top-tens-or-best-sites-for-24068.md,http://hnn.us,History News Network,hyperlink,,False,False,200,https://www.hnn.us/,benign,History News Network,live,none,False,high,ok,,
