page,drupal_nid,title,usage,field,source,status,resolved_path
teachinghistory-website/content/best-practices/teaching-in-action/foundations-of-american-history-john-brown-song.md,22158,Foundations of American History: John Brown Song,card,splash_image,/files/JohnBrownSong432x240.jpg,ok,teachinghistory-website/static/files/JohnBrownSong432x240.jpg
teachinghistory-website/content/best-practices/teaching-in-action/foundations-of-american-history-john-brown-song.md,22158,Foundations of American History: John Brown Song,author,author_image,/files/author_image/HeatherCoffey75x75.jpg,ok,teachinghistory-website/static/files/author_image/HeatherCoffey75x75.jpg
teachinghistory-website/content/best-practices/teaching-in-action/geo-literacy-project-students-explore-their-world.md,23798,Geo-Literacy Project: Students Explore Their World,card,splash_image,/files/GeoLiteracy-Splash.jpg,ok,teachinghistory-website/static/files/GeoLiteracy-Splash.jpg
teachinghistory-website/content/best-practices/teaching-in-action/historical-context-and-roleplaying.md,14947,Historical Context and Roleplaying,card,splash_image,/files/Historical_Context_and_Roleplaying_-_432x240.jpg,ok,teachinghistory-website/static/files/Historical_Context_and_Roleplaying_-_432x240.jpg
teachinghistory-website/content/best-practices/teaching-in-action/historical-context-and-roleplaying.md,14947,Historical Context and Roleplaying,author,author_image,/files/author_image/MarthaAndrews75x75.jpg,ok,teachinghistory-website/static/files/author_image/MarthaAndrews75x75.jpg
teachinghistory-website/content/best-practices/teaching-in-action/how-to-introduce-students-to-primary-sources.md,24549,How to Introduce Students to Primary Sources,card,splash_image,/files/splash-tia-mm.jpeg,ok,teachinghistory-website/static/files/splash-tia-mm.jpeg
teachinghistory-website/content/best-practices/teaching-in-action/integrating-language-arts-and-history.md,25705,Integrating Language Arts and History,card,splash_image,/files/eanessplash.jpeg,ok,teachinghistory-website/static/files/eanessplash.jpeg
teachinghistory-website/content/best-practices/teaching-in-action/massive-resistance-through-political-cartoons.md,23894,Massive Resistance through Political Cartoons,card,splash_image,/files/splash-segregration.jpg,ok,teachinghistory-website/static/files/splash-segregration.jpg
teachinghistory-website/content/best-practices/teaching-in-action/massive-resistance-through-political-cartoons.md,23894,Massive Resistance through Political Cartoons,author,author_image,/files/author_image/author_hoeflich.jpg,ok,teachinghistory-website/static/files/author_image/author_hoeflich.jpg
teachinghistory-website/content/best-practices/teaching-in-action/of-the-student-for-the-student-by-the-student.md,24614,"Of the Student, For the Student, By the Student",card,splash_image,/files/manassassplash.jpeg,ok,teachinghistory-website/static/files/manassassplash.jpeg
teachinghistory-website/content/best-practices/teaching-in-action/opening-up-the-textbook-voices-from-my-lai.md,23893,Opening up the Textbook: Voices from My Lai,card,splash_image,/files/splash-my-lai.jpg,ok,teachinghistory-website/static/files/splash-my-lai.jpg
teachinghistory-website/content/best-practices/teaching-in-action/opening-up-the-textbook-voices-from-my-lai.md,23893,Opening up the Textbook: Voices from My Lai,author,author_image,/files/author_image/author-jeplen.jpg,ok,teachinghistory-website/static/files/author_image/author-jeplen.jpg
teachinghistory-website/content/best-practices/teaching-in-action/organize-your-thinking-to-critically-analyze-text.md,25461,Organize Your Thinking to Critically Analyze Text,card,splash_image,/files/thinkingsplash.jpeg,ok,teachinghistory-website/static/files/thinkingsplash.jpeg
teachinghistory-website/content/best-practices/teaching-in-action/prologue-to-studying-the-emancipation-proclamation.md,21706,Prologue to Studying the Emancipation Proclamation,card,splash_image,/files/LettersAsPrimarySplash.jpg,ok,teachinghistory-website/static/files/LettersAsPrimarySplash.jpg
teachinghistory-website/content/best-practices/teaching-in-action/prologue-to-studying-the-emancipation-proclamation.md,21706,Prologue to Studying the Emancipation Proclamation,author,author_image,/files/author_image/JasonFitzgerald75x75.jpg,ok,teachinghistory-website/static/files/author_image/JasonFitzgerald75x75.jpg
teachinghistory-website/content/best-practices/teaching-in-action/reading-and-thinking-aloud-to-understand.md,20795,Reading and Thinking Aloud to Understand,card,splash_image,/files/ReadingThinkingSplash.jpg,ok,teachinghistory-website/static/files/ReadingThinkingSplash.jpg
teachinghistory-website/content/best-practices/teaching-in-action/reading-and-thinking-aloud-to-understand.md,20795,Reading and Thinking Aloud to Understand,author,author_image,/files/author_image/GayleCribb75x75.jpg,ok,teachinghistory-website/static/files/author_image/GayleCribb75x75.jpg
teachinghistory-website/content/best-practices/teaching-in-action/recreating-the-cuban-missile-crisis.md,25706,Recreating the Cuban Missile Crisis,card,splash_image,/files/jamiesplash_0.jpeg,ok,teachinghistory-website/static/files/jamiesplash_0.jpeg
teachinghistory-website/content/best-practices/teaching-in-action/students-in-the-community.md,24080,Students in the Community,card,splash_image,/files/studentcommunity.jpg,ok,teachinghistory-website/static/files/studentcommunity.jpg
teachinghistory-website/content/best-practices/teaching-in-action/students-in-the-community.md,24080,Students in the Community,author,author_image,/files/author_image/Liou_author.jpg,ok,teachinghistory-website/static/files/author_image/Liou_author.jpg
teachinghistory-website/content/best-practices/teaching-in-action/teaching-historical-interpretation-through-planning-documentary-films.md,20341,Teaching Historical Interpretation through Planning Documentary Films,card,splash_image,/files/Teaching_Historical_Interpretation_through_Planning_-_432x240.jpg,ok,teachinghistory-website/static/files/Teaching_Historical_Interpretation_through_Planning_-_432x240.jpg
teachinghistory-website/content/best-practices/teaching-in-action/teaching-historical-interpretation-through-planning-documentary-films.md,20341,Teaching Historical Interpretation through Planning Documentary Films,author,author_image,/files/author_image/DaleBanham75x75.jpg,ok,teachinghistory-website/static/files/author_image/DaleBanham75x75.jpg
teachinghistory-website/content/best-practices/teaching-in-action/teaching-strategies-for-museums-graphic-organizers.md,24216,Teaching Strategies for Museums: Graphic Organizers,card,splash_image,/files/splash-tia-graphicorgan.jpeg,ok,teachinghistory-website/static/files/splash-tia-graphicorgan.jpeg
teachinghistory-website/content/best-practices/teaching-in-action/teaching-the-bill-of-rights.md,24423,Teaching the Bill of Rights,card,splash_image,/files/billclass.jpeg,ok,teachinghistory-website/static/files/billclass.jpeg
teachinghistory-website/content/best-practices/teaching-in-action/teaching-the-bill-of-rights.md,24423,Teaching the Bill of Rights,author,author_image,/files/author_image/valenti.png,ok,teachinghistory-website/static/files/author_image/valenti.png
teachinghistory-website/content/best-practices/teaching-in-action/the-assassination-of-abraham-lincoln.md,25032,The Assassination of Abraham Lincoln,card,splash_image,/files/lincolnassassin.jpeg,ok,teachinghistory-website/static/files/lincolnassassin.jpeg
teachinghistory-website/content/best-practices/teaching-in-action/third-graders-analyzing-historical-sources.md,23724,Third Graders Analyzing Historical Sources,card,splash_image,/files/Third_Graders_Anaylzing_Historical_Sources_-_432x240.jpg,ok,teachinghistory-website/static/files/Third_Graders_Anaylzing_Historical_Sources_-_432x240.jpg
teachinghistory-website/content/best-practices/teaching-in-action/using-maps-as-primary-sources.md,15772,Using Maps as Primary Sources,card,splash_image,/files/Using_Maps_as_Primary_Sources_-_432x240.jpg,ok,teachinghistory-website/static/files/Using_Maps_as_Primary_Sources_-_432x240.jpg
teachinghistory-website/content/best-practices/teaching-in-action/using-maps-as-primary-sources.md,15772,Using Maps as Primary Sources,author,author_image,/files/author_image/StacyHoeflich75x75.jpg,ok,teachinghistory-website/static/files/author_image/StacyHoeflich75x75.jpg
teachinghistory-website/content/best-practices/teaching-in-action/what-does-it-mean-to-be-an-american.md,22440,What Does It Mean to Be an American?,card,splash_image,/files/What_Does_It_Mean_to_Be_American_-_432x240.jpg,ok,teachinghistory-website/static/files/What_Does_It_Mean_to_Be_American_-_432x240.jpg
teachinghistory-website/content/best-practices/teaching-in-action/what-does-it-mean-to-be-an-american.md,22440,What Does It Mean to Be an American?,author,author_image,/files/author_image/cruz_author.jpg,ok,teachinghistory-website/static/files/author_image/cruz_author.jpg
teachinghistory-website/content/best-practices/teaching-with-textbooks/building-a-conversation-between-textbooks-students-and-teachers.md,24278,"Building a Conversation between Textbooks, Students, and Teachers",card,splash_image,/files/reading_splash.jpg,ok,teachinghistory-website/static/files/reading_splash.jpg
teachinghistory-website/content/best-practices/teaching-with-textbooks/building-a-conversation-between-textbooks-students-and-teachers.md,24278,"Building a Conversation between Textbooks, Students, and Teachers",author,author_image,/files/author_image/Pesick_headshot.jpg,ok,teachinghistory-website/static/files/author_image/Pesick_headshot.jpg
teachinghistory-website/content/best-practices/teaching-with-textbooks/childrens-voices-from-the-civil-war.md,22467,Children’s Voices from the Civil War,card,splash_image,/files/ChildrensVoicesCWSplash.jpg,ok,teachinghistory-website/static/files/ChildrensVoicesCWSplash.jpg
teachinghistory-website/content/best-practices/teaching-with-textbooks/childrens-voices-from-the-civil-war.md,22467,Children’s Voices from the Civil War,author,author_image,/files/author_image/Maria.jpg,ok,teachinghistory-website/static/files/author_image/Maria.jpg
teachinghistory-website/content/best-practices/teaching-with-textbooks/learning-menus-textbooks-a-la-carte.md,25584,Learning Menus: Textbooks a la Carte,card,splash_image,/files/menussplash.jpg,ok,teachinghistory-website/static/files/menussplash.jpg
teachinghistory-website/content/best-practices/teaching-with-textbooks/opening-up-the-textbook.md,19438,Opening Up the Textbook,card,splash_image,/files/OpeningUpSplash.jpg,ok,teachinghistory-website/static/files/OpeningUpSplash.jpg
teachinghistory-website/content/best-practices/teaching-with-textbooks/questioning-textbook-authority.md,20571,Questioning Textbook Authority,card,splash_image,/files/QuestioningTextbook432x240_0.jpg,ok,teachinghistory-website/static/files/QuestioningTextbook432x240_0.jpg
teachinghistory-website/content/best-practices/teaching-with-textbooks/the-grammar-of-history-textbooks-part-i-language-analysis.md,19439,"The Grammar of History Textbooks, Part I: Language Analysis",card,splash_image,/files/TextbookGrammarISplash.jpg,ok,teachinghistory-website/static/files/TextbookGrammarISplash.jpg
teachinghistory-website/content/best-practices/teaching-with-textbooks/the-grammar-of-history-textbooks-part-ii-questioning-the-text.md,20574,The Grammar of History Textbooks Part II: Questioning the Text,card,splash_image,/files/GrammarHistIISplash3.jpg,ok,teachinghistory-website/static/files/GrammarHistIISplash3.jpg
teachinghistory-website/content/best-practices/teaching-with-textbooks/the-grammar-of-history-textbooks-part-ii-questioning-the-text.md,20574,The Grammar of History Textbooks Part II: Questioning the Text,author,author_image,/files/author_image/StaceyGreer.jpg,ok,teachinghistory-website/static/files/author_image/StaceyGreer.jpg
teachinghistory-website/content/best-practices/teaching-with-textbooks/using-historiography-to-analyze-the-mexican-american-war.md,20424,Using Historiography to Analyze the Mexican-American War,card,splash_image,/files/ph_16splash.jpg,ok,teachinghistory-website/static/files/ph_16splash.jpg
teachinghistory-website/content/best-practices/teaching-with-textbooks/using-historiography-to-analyze-the-mexican-american-war.md,20424,Using Historiography to Analyze the Mexican-American War,author,author_image,/files/author_image/kyle3_0_0.jpg,ok,teachinghistory-website/static/files/author_image/kyle3_0_0.jpg
teachinghistory-website/content/best-practices/using-primary-sources/analyzing-composition-in-paintings.md,24327,Analyzing Composition in Paintings,card,splash_image,/files/compositionsplash.jpg,ok,teachinghistory-website/static/files/compositionsplash.jpg
teachinghistory-website/content/best-practices/using-primary-sources/bringing-history-homes-socc-analysis-technique.md,25148,Bringing History Home’s SOCC Analysis Technique,card,splash_image,/files/splash.jpg,ok,teachinghistory-website/static/files/splash.jpg
