old_url,native_url,notes
/taxonomy/term/5773,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5774,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5775,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5776,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5777,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5778,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5779,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5780,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5781,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5782,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5783,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5784,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5785,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5786,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5787,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5788,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5789,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/579,/tags/newspapers/,"taxonomy term-override (title-exact), term-id"
/taxonomy/term/5790,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5791,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5792,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5793,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5794,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5795,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5796,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5797,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5798,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5799,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/58,/topics/labor/,"taxonomy exact, term-id"
/taxonomy/term/5800,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5801,/tags/pirates/,"taxonomy exact, term-id"
/taxonomy/term/5802,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5803,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5804,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5805,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5806,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5807,/tags/church/,"taxonomy exact, term-id"
/taxonomy/term/5808,/tags/virginia-declaration-of-rights/,"taxonomy exact, term-id"
/taxonomy/term/5809,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5810,/tags/point-lookout/,"taxonomy exact, term-id"
/taxonomy/term/5811,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5812,/tags/names/,"taxonomy exact, term-id"
/taxonomy/term/5813,/tags/paper-money/,"taxonomy exact, term-id"
/taxonomy/term/5814,/tags/hepburn-v.-griswold/,"taxonomy exact, term-id"
/taxonomy/term/5815,/tags/legal-tender-act/,"taxonomy exact, term-id"
/taxonomy/term/5816,/tags/radio-stations/,"taxonomy exact, term-id"
/taxonomy/term/5817,/tags/grand-ole-opry/,"taxonomy exact, term-id"
/taxonomy/term/5818,/tags/wsm/,"taxonomy exact, term-id"
/taxonomy/term/5819,/tags/land-sales/,"taxonomy exact, term-id"
/taxonomy/term/5820,/tags/fenians/,"taxonomy exact, term-id"
/taxonomy/term/5821,/tags/irish-republican-brotherhood/,"taxonomy exact, term-id"
/taxonomy/term/5822,/tags/fenian-brotherhood/,"taxonomy exact, term-id"
/taxonomy/term/5823,/tags/irb/,"taxonomy exact, term-id"
/taxonomy/term/5824,/tags/constitution-of-the-kingdom-of-hawaii/,"taxonomy exact, term-id"
/taxonomy/term/5825,/tags/bayonet-constitution/,"taxonomy exact, term-id"
/taxonomy/term/5826,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5827,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5828,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5829,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/583,/tags/mass-media/,"taxonomy term-override (title-exact), term-id"
/taxonomy/term/5830,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5831,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5832,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5833,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5834,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5835,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5836,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5837,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5838,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5839,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5840,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5841,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5842,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5843,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5844,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5845,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5846,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5847,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5848,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5849,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5850,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5851,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5852,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5853,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5854,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5855,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5856,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5857,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5858,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5859,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5860,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5861,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5862,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5863,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5864,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5865,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5866,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5867,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5868,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5869,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5870,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5871,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5872,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5873,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5874,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5875,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5876,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5877,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5878,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5879,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5880,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5881,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5882,/tags/school/,"taxonomy exact, term-id"
/taxonomy/term/5883,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5884,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5885,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5886,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5887,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5888,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5889,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5890,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5891,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5892,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5893,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5894,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5895,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5896,/tags/culture/,"taxonomy exact, term-id"
/taxonomy/term/5897,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5898,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5899,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/59,/topics/legal-history/,"taxonomy exact, term-id"
/taxonomy/term/5900,/tags/baptist/,"taxonomy exact, term-id"
/taxonomy/term/5901,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5902,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5903,/tags/colony/,"taxonomy exact, term-id"
/taxonomy/term/5904,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5905,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5906,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5907,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5908,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5909,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5910,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5911,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5912,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5913,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5914,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5915,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5916,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5917,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5918,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5919,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5920,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5921,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5922,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5923,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5924,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5925,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5926,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5927,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5928,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5929,/tags/inventories/,"taxonomy exact, term-id"
/taxonomy/term/5930,/tags/cookbooks/,"taxonomy exact, term-id"
/taxonomy/term/5931,/tags/foodways/,"taxonomy exact, term-id"
/taxonomy/term/5932,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5933,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5934,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5935,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5936,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5937,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5938,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5939,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5940,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5941,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5942,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5943,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5944,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5945,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5946,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5947,/tags/tea-act/,"taxonomy exact, term-id"
/taxonomy/term/5948,/tags/townshend-revenue-acts/,"taxonomy exact, term-id"
/taxonomy/term/5949,/tags/british-east-india-tea-company/,"taxonomy exact, term-id"
/taxonomy/term/5950,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5951,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5952,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5953,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5954,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5955,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5956,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5957,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5958,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5959,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5960,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5961,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5962,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5963,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5964,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5965,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5966,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5967,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5968,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5969,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5970,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5971,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5972,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5973,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5974,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5975,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5976,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5977,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5978,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5979,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5980,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5981,/tags/yale/,"taxonomy exact, term-id"
/taxonomy/term/5982,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5983,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5984,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5985,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5986,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5987,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5988,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5989,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5990,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5991,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5992,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5993,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5994,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5995,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5996,/tags/marine-corps/,"taxonomy exact, term-id"
/taxonomy/term/5997,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5998,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5999,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/60,/topics/military-history/,"taxonomy exact, term-id"
/taxonomy/term/6000,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/6001,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/6002,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/6003,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/6004,/tags/lake-michigan/,"taxonomy exact, term-id"
/taxonomy/term/6005,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/6006,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/6007,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/6008,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/6009,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/6010,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/6011,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/6012,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/6013,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/6014,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/6015,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/6016,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/6017,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/6018,/tags/seattle/,"taxonomy exact, term-id"
/taxonomy/term/6019,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/6020,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/6021,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/6022,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/6023,/tags/stonewall-jackson/,"taxonomy exact, term-id"
/taxonomy/term/6024,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/6025,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/6026,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/6027,/tags/salem-witch-trials/,"taxonomy exact, term-id"
